learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
4977.0,1.454886917,1.5770000219345093,0.0,4977.0,1.8625730193321366,2.631243374000114,0.7340712276815345,0.788884039590034,0.37766197208010976,0.3765343211336071,4977.0,0.0,100.0,4977.300000000001,64.4429902308931,0.0,0.0,28.639999999999997,3.625164573066743
