learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
40768.0,28.436149585,56.28900146484375,0.0,40768.0,1.2645716063403127,1.6373596910331623,0.31104239089944097,0.32757058885001145,0.8926975093204568,0.8926685484951188,40768.0,0.0,10.0,40667.600000000006,226.99936367996824,0.0,0.0
