learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
16599.0,9.9375,15.253000259399414,-2.570838357011477E-12,16599.0,0.0022774118698464002,0.0036421014973608036,0.5010902412431676,0.5417903080796302,0.7064632620709793,0.7061268607186268,16599.0,-1.0,10.0,16601.2,137.65964469581397,0.0,0.0
