learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
100000.0,62.0,177.51499938964844,-1.6039444340599908E-11,100000.0,1.314007747254206,1.726911328501969,0.3244290981381518,0.34684482924260446,0.8796986644276685,0.8796854296925873,100000.0,-1.0,10.0,99860.0,207.0410587299052,0.0,0.0
