learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
100000.0,62.265625,181.04400634765625,-1.6108161718067197E-11,100000.0,1.3286154911257662,1.7419485594393125,0.3280357566072411,0.34986501082961674,0.8775944741971922,0.877581007973407,100000.0,-1.0,10.0,100103.1,362.28670353127274,0.0,0.0
