learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
200000.0,1245.161365141,3551.333984375,0.0,200000.0,16.221659209132003,23.51887664110535,0.6052190389170454,0.6475576297280201,0.5806691161810285,0.5804971191398907,200000.0,0.0,10.0,199784.19999999998,378.18390588001705,0.0,0.0
