learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
200000.0,1278.390990171,3668.508056640625,0.0,200000.0,16.200334770407952,23.5144487577386,0.6044234386554674,0.6474357144809,0.5808269956146066,0.5806550633309109,200000.0,0.0,10.0,199841.2,513.5189707628459,0.0,0.0
