learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
100000.0,64.21875,182.76800537109375,-1.6613436552385488E-11,100000.0,1.31029778404832,1.7111010527199972,0.32301278248494963,0.34350364705832637,0.8820052444576287,0.8819922634768014,100000.0,-1.0,10.0,100103.1,362.28670353127274,0.0,0.0
