learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
100000.0,52.9375,58.40399932861328,-1.3694969109363026E-11,100000.0,1.7568867121456462,2.2595283692877164,0.4331052622615686,0.45360046634784745,0.7942466169290153,0.7942239813406069,100000.0,-1.0,100.0,99991.56000000001,310.9456193320929,-1.0,0.0,897.4200000000002,16.615181083101138
