learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
100000.0,62.21875,185.8990020751953,-1.6096035122043556E-11,100000.0,1.384470502365906,1.8556080332319698,0.31957324719413266,0.3432939483634522,0.8821492650170314,0.8821362998803669,100000.0,-1.0,10.0,99940.9,313.5461865676435,0.0,0.0
