learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
40768.0,23.75,26.177000045776367,-6.1441419853104485E-12,40768.0,1.6721802817266302,2.1342562186960756,0.4113005149217157,0.4269798323140182,0.817688222797093,0.8176390170470382,40768.0,-1.0,100.0,40789.849999999984,209.33894872800315,-1.0,0.0,366.96,10.191023976861679
