learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
17379.0,7.27344643,15.223999977111816,0.0,17379.0,30.70177445683658,47.24249415117751,0.23293620060338946,0.2604396540772332,0.9321711865841311,0.9321204077431057,17379.0,0.0,10.0,17393.7,104.32859414156593,0.0,0.0
