learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
13750.0,13.375,18.266000747680664,-3.4601220654116737E-12,13750.0,0.03885206780318986,0.05533558144749597,0.4486252954081322,0.4883451078604732,0.7615190556287428,0.7608057700495757,13750.0,-1.0,10.0,13688.4,127.12128941378084,0.0,0.0
