learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
150150.0,248.566451458,418.5459899902344,0.0,150150.0,20.044098466401866,36.67296247077646,0.5620791953355941,0.6090851041175959,0.6290153359420574,0.628993097617983,150150.0,0.0,10.0,149993.9,361.42632567217646,0.0,0.0
