learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes)
48204.0,16.171875,17.524999618530273,0.0,48204.0,1028.5924580292965,1394.349406646139,0.5893496858751055,0.7016644439473798,0.5076670081000143,0.5075852846030706,48204.0,0.0
