learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
48204.0,5.86206186,6.160999774932861,0.0,48204.0,1579.6812893441697,1832.3128588634622,0.9051054811751806,0.9220563921237748,0.1498120097436877,0.14967088506432158,48204.0,0.0,100.0,48179.070000000014,225.6013850788467,0.0,0.0,521.73,16.373700889172284
