learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
48204.0,8.6875,19.474000930786133,-2.2474624630477693E-12,48204.0,1389.5615588994,1723.979126881797,0.7961731216759109,0.8675406965245651,0.2473731398736725,0.24724820959291705,48204.0,-1.0,10.0,48128.9,135.14309288881725,0.0,0.0
