learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
3100666.0,1312.158402153,1326.18505859375,0.0,3100666.0,18.849843971613637,69.43333693208842,0.19461976336529507,0.44049150051734254,0.80596723797198,0.8059664244573043,3100666.0,0.0,100.0,3100655.0599999996,1955.1945823752603,0.0,0.0,10451.019999999999,150.91987170935334
