learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
200000.0,1295.144949804,3576.341064453125,0.0,200000.0,16.20583010620874,23.512856405337747,0.6040889415737549,0.6473918489606568,0.5808837938993021,0.5807118849125714,200000.0,0.0,10.0,199784.19999999998,378.18390588001705,0.0,0.0
