learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
13750.0,9.539965693,10.10099983215332,0.0,13750.0,0.04777869706792983,0.06975464806715712,0.5517011911668658,0.6155956121369474,0.621042042317737,0.6199085964273829,13750.0,0.0,100.0,13737.829999999998,114.00647288020897,0.0,0.0,73.30000000000003,7.720496137299769
