learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
17379.0,6.687367819,13.920999526977539,0.0,17379.0,30.95796861800988,46.950773721710924,0.2348799610399199,0.25883145008414143,0.9330062804473406,0.93295612678456,17379.0,0.0,10.0,17317.7,166.51062695482483,0.0,0.0
