learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
22784.0,9.562935354,10.239999771118164,0.0,22784.0,17949.990605550898,35568.50659205863,0.5517114198699161,0.6728764081535812,0.5472373393503351,0.5470584132088647,22784.0,0.0,100.0,22807.290000000008,149.11505252283848,0.0,0.0,206.83,8.56827010109115
