learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
150150.0,262.443329808,428.427001953125,0.0,150150.0,20.11161332889971,36.64748907797939,0.5639724558206987,0.6086620277403766,0.6295305359869731,0.6295083285460772,150150.0,0.0,10.0,149931.7,370.84589491833066,0.0,0.0
