learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
150150.0,29.584967718,29.952999114990234,0.0,150150.0,24.165094916920616,42.78664502167878,0.6776407095025231,0.7106245686761412,0.4950127223938483,0.4949824514101101,150150.0,0.0,100.0,150151.97999999995,385.14509872346457,0.0,0.0,1050.55,65.06832073779344
