learning evaluation instances,evaluation time (cpu seconds),evaluation time (wall) (seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,relative mean absolute error,relative root mean squared error,coefficient of determination,adjusted coefficient of determination,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (leaves),[err] tree size (leaves)
16599.0,6.814090154,7.309000015258789,0.0,16599.0,0.002811430413392093,0.004593915294806825,0.6185883031250018,0.6833798521728978,0.5329919776441485,0.5324567733239385,16599.0,0.0,100.0,16624.22999999998,125.03549839379957,0.0,0.0,101.94000000000004,12.838405137112881
